industry_group_Education,industry_group_Engineering/Construction,industry_group_Finance,industry_group_Government/Nonprofit,industry_group_Healthcare,industry_group_Manufacturing/Industrial,industry_group_Other,industry_group_Other Business/Services,industry_group_Retail/Hospitality,industry_group_Technology,industry_group_Transportation,salary_avg_norm,location_legitimacy,loc_len,loc_word_count,has_us_prefix,has_state_code,starts_with_direction,contains_digits,fraudulent
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,6,2,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,20,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013020232,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,9.8876924e-05,1,13,2,0,0,1,0,1
False,False,False,True,False,False,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00018461693,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,9.343154e-05,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00011473538,1,18,2,0,0,1,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00011177616,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013015539,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,8.6863845e-05,1,17,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,9.671769e-05,1,14,1,0,0,0,0,1
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,6.923231e-05,2,2,1,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.000104527695,1,14,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,4,0,1,0,1,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00010000154,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,8.780846e-05,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012102769,1,14,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00012428385,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,22,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00013309001,1,12,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.0001580377,1,14,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00013826463,1,13,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00015201539,1,16,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,8.340615e-05,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,9.141e-05,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,19,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,0.00010384769,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00014167308,1,8,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.0001425977,1,12,2,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,8,2,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012111154,1,10,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,4,1,1,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,8.045e-05,1,11,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00015013924,1,11,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,13,3,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,20,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00011408231,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,8.077077e-05,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010750846,1,13,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,3.4616925e-05,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.0001265277,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00013560231,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,19,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,1,7,1,0,0,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00010049154,1,16,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00014079154,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00011518231,1,13,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,6.538615e-05,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,0.00018077077,3,12,3,0,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00012866,1,12,2,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00014117309,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,4.6155386e-05,3,15,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,9.516846e-05,1,13,2,0,0,1,0,1
False,False,False,False,True,False,False,False,False,False,False,0.000111851536,1,10,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00014553923,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00015344462,1,9,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00010820923,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00013890385,1,11,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,0.00014230923,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00013755616,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,6.3076925e-08,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,8.0413076e-05,1,10,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00013999462,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012532,1,11,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,8.738e-05,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00010769384,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00013360924,1,11,2,0,0,1,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,23,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.9232308e-05,3,16,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,False,True,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00011336231,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00011580154,1,8,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,8,2,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,21,5,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00011091923,1,9,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00012804155,1,12,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00011559615,1,13,2,0,0,1,0,1
False,False,False,False,True,False,False,False,False,False,False,8.553231e-05,1,11,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,9.883e-05,1,8,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00010811,1,17,2,0,0,1,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00012750385,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,7.307846e-05,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,19,3,1,1,0,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,23,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00011261077,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,9.330538e-05,1,18,2,0,0,1,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00012261001,1,11,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,20,4,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00012141,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00015379078,1,14,2,0,0,1,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00010508385,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,11,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,7.384769e-05,3,16,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.000102289996,1,10,2,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,9.882615e-05,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,0.00010923231,3,20,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00012853694,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013605,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,11,3,0,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,4,13,3,1,1,0,1,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013999,1,14,1,0,0,0,0,1
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00011086077,1,8,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010650154,1,15,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00013900694,1,9,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00015354308,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,5,19,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00012191692,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,2,2,1,0,1,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012724385,1,12,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,22,4,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,12,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00015432539,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,False,True,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,1,7,1,0,0,0,0,0
False,False,False,False,False,False,False,False,False,True,False,3.4616925e-05,3,19,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,0.0001538477,3,12,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00010156385,1,9,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00012896309,1,12,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,8.461692e-05,3,14,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00014061,1,10,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,1,7,1,0,0,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00014752462,1,10,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00015469847,1,12,2,0,0,1,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00011818462,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,20,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00011156231,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,20,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,0.00010769384,3,19,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,8.3616156e-05,1,8,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,9.435538e-05,1,10,2,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.0001265277,1,16,2,0,0,1,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00016073001,1,17,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00010787769,1,12,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00013907309,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00014537231,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00012908924,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,9.046231e-05,1,17,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010507692,1,11,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00010965,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,9.820538e-05,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00014890847,1,10,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00011337077,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.000119386925,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00013270848,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,9.779923e-05,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00014642463,1,12,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,6,2,0,1,0,1,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00015668155,1,12,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.000119133845,1,18,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00011123923,1,15,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.000105768464,1,14,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00016397078,1,9,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013571154,1,11,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00011618,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,4,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00013735001,1,10,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00011710846,1,11,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00010237615,1,9,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,2,24,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00017692463,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.000100076155,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013126693,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00014703155,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00013470078,1,11,1,0,0,0,0,1
